funding_time_ms,funding_time_utc,symbol,funding_rate,mark_price
1640707200000,2021-12-28T16:00:00.000Z,BTCUSDT,0.00010000,
1640736000006,2021-12-29T00:00:00.006Z,BTCUSDT,0.00010000,
1640764800003,2021-12-29T08:00:00.003Z,BTCUSDT,0.00010000,
1640793600004,2021-12-29T16:00:00.004Z,BTCUSDT,0.00010000,
1640822400003,2021-12-30T00:00:00.003Z,BTCUSDT,0.00010000,
1640851200001,2021-12-30T08:00:00.001Z,BTCUSDT,0.00010000,
1640880000017,2021-12-30T16:00:00.017Z,BTCUSDT,0.00010000,
1640908800006,2021-12-31T00:00:00.006Z,BTCUSDT,-0.00003102,
1640937600009,2021-12-31T08:00:00.009Z,BTCUSDT,0.00010000,
1640966400000,2021-12-31T16:00:00.000Z,BTCUSDT,0.00010000,
1640995200006,2022-01-01T00:00:00.006Z,BTCUSDT,0.00010000,
1641024000009,2022-01-01T08:00:00.009Z,BTCUSDT,0.00010000,
1641052800000,2022-01-01T16:00:00.000Z,BTCUSDT,0.00010000,
1641081600028,2022-01-02T00:00:00.028Z,BTCUSDT,0.00010000,
1641110400000,2022-01-02T08:00:00.000Z,BTCUSDT,0.00010000,
1641139200000,2022-01-02T16:00:00.000Z,BTCUSDT,0.00010000,
1641168000010,2022-01-03T00:00:00.010Z,BTCUSDT,0.00010000,
1641196800013,2022-01-03T08:00:00.013Z,BTCUSDT,0.00010000,
1641225600018,2022-01-03T16:00:00.018Z,BTCUSDT,0.00010000,
1641254400000,2022-01-04T00:00:00.000Z,BTCUSDT,0.00010000,
1641283200010,2022-01-04T08:00:00.010Z,BTCUSDT,0.00010000,
1641312000002,2022-01-04T16:00:00.002Z,BTCUSDT,0.00010000,
1641340800001,2022-01-05T00:00:00.001Z,BTCUSDT,0.00010000,
1641369600017,2022-01-05T08:00:00.017Z,BTCUSDT,0.00010000,
1641398400000,2022-01-05T16:00:00.000Z,BTCUSDT,0.00010000,
1641427200002,2022-01-06T00:00:00.002Z,BTCUSDT,0.00010000,
1641456000021,2022-01-06T08:00:00.021Z,BTCUSDT,0.00010000,
1641484800006,2022-01-06T16:00:00.006Z,BTCUSDT,0.00010000,
1641513600005,2022-01-07T00:00:00.005Z,BTCUSDT,0.00010000,
1641542400000,2022-01-07T08:00:00.000Z,BTCUSDT,0.00010000,
1641571200001,2022-01-07T16:00:00.001Z,BTCUSDT,0.00010000,
1641600000014,2022-01-08T00:00:00.014Z,BTCUSDT,0.00010000,
1641628800013,2022-01-08T08:00:00.013Z,BTCUSDT,0.00010000,
1641657600000,2022-01-08T16:00:00.000Z,BTCUSDT,0.00010000,
1641686400003,2022-01-09T00:00:00.003Z,BTCUSDT,0.00010000,
1641715200000,2022-01-09T08:00:00.000Z,BTCUSDT,0.00010000,
1641744000000,2022-01-09T16:00:00.000Z,BTCUSDT,0.00010000,
1641772800000,2022-01-10T00:00:00.000Z,BTCUSDT,0.00010000,
1641801600010,2022-01-10T08:00:00.010Z,BTCUSDT,0.00004522,
1641830400007,2022-01-10T16:00:00.007Z,BTCUSDT,0.00010000,
1641859200013,2022-01-11T00:00:00.013Z,BTCUSDT,0.00010000,
1641888000004,2022-01-11T08:00:00.004Z,BTCUSDT,0.00007394,
1641916800000,2022-01-11T16:00:00.000Z,BTCUSDT,0.00010000,
1641945600012,2022-01-12T00:00:00.012Z,BTCUSDT,-0.00004772,
1641974400015,2022-01-12T08:00:00.015Z,BTCUSDT,0.00009625,
1642003200000,2022-01-12T16:00:00.000Z,BTCUSDT,-0.00005342,
1642032000007,2022-01-13T00:00:00.007Z,BTCUSDT,-0.00007506,
1642060800000,2022-01-13T08:00:00.000Z,BTCUSDT,0.00010000,
1642089600014,2022-01-13T16:00:00.014Z,BTCUSDT,-0.00006081,
1642118400000,2022-01-14T00:00:00.000Z,BTCUSDT,0.00000592,
1642147200006,2022-01-14T08:00:00.006Z,BTCUSDT,-0.00009170,
1642176000014,2022-01-14T16:00:00.014Z,BTCUSDT,-0.00006655,
1642204800000,2022-01-15T00:00:00.000Z,BTCUSDT,0.00002282,
1642233600002,2022-01-15T08:00:00.002Z,BTCUSDT,0.00010000,
1642262400000,2022-01-15T16:00:00.000Z,BTCUSDT,0.00002661,
1642291200000,2022-01-16T00:00:00.000Z,BTCUSDT,0.00009070,
1642320000017,2022-01-16T08:00:00.017Z,BTCUSDT,-0.00002330,
1642348800011,2022-01-16T16:00:00.011Z,BTCUSDT,0.00003620,
1642377600005,2022-01-17T00:00:00.005Z,BTCUSDT,0.00001751,
1642406400006,2022-01-17T08:00:00.006Z,BTCUSDT,0.00006647,
1642435200012,2022-01-17T16:00:00.012Z,BTCUSDT,0.00010000,
1642464000020,2022-01-18T00:00:00.020Z,BTCUSDT,0.00010000,
1642492800000,2022-01-18T08:00:00.000Z,BTCUSDT,0.00009998,
1642521600013,2022-01-18T16:00:00.013Z,BTCUSDT,0.00010000,
1642550400001,2022-01-19T00:00:00.001Z,BTCUSDT,0.00004973,
1642579200000,2022-01-19T08:00:00.000Z,BTCUSDT,0.00010000,
1642608000000,2022-01-19T16:00:00.000Z,BTCUSDT,0.00010000,
1642636800015,2022-01-20T00:00:00.015Z,BTCUSDT,0.00010000,
1642665600000,2022-01-20T08:00:00.000Z,BTCUSDT,0.00010000,
1642694400000,2022-01-20T16:00:00.000Z,BTCUSDT,0.00010000,
1642723200007,2022-01-21T00:00:00.007Z,BTCUSDT,0.00010000,
1642752000015,2022-01-21T08:00:00.015Z,BTCUSDT,0.00004523,
1642780800000,2022-01-21T16:00:00.000Z,BTCUSDT,0.00008226,
1642809600017,2022-01-22T00:00:00.017Z,BTCUSDT,-0.00001051,
1642838400003,2022-01-22T08:00:00.003Z,BTCUSDT,0.00004122,
1642867200021,2022-01-22T16:00:00.021Z,BTCUSDT,0.00010000,
1642896000026,2022-01-23T00:00:00.026Z,BTCUSDT,0.00010000,
1642924800010,2022-01-23T08:00:00.010Z,BTCUSDT,-0.00001256,
1642953600009,2022-01-23T16:00:00.009Z,BTCUSDT,-0.00001573,
1642982400010,2022-01-24T00:00:00.010Z,BTCUSDT,0.00003480,
1643011200000,2022-01-24T08:00:00.000Z,BTCUSDT,0.00005605,
1643040000021,2022-01-24T16:00:00.021Z,BTCUSDT,0.00005009,
1643068800000,2022-01-25T00:00:00.000Z,BTCUSDT,0.00010000,
1643097600000,2022-01-25T08:00:00.000Z,BTCUSDT,0.00008126,
1643126400012,2022-01-25T16:00:00.012Z,BTCUSDT,-0.00010008,
1643155200000,2022-01-26T00:00:00.000Z,BTCUSDT,0.00000676,
1643184000001,2022-01-26T08:00:00.001Z,BTCUSDT,-0.00001905,
1643212800005,2022-01-26T16:00:00.005Z,BTCUSDT,-0.00004130,
1643241600004,2022-01-27T00:00:00.004Z,BTCUSDT,-0.00004869,
1643270400004,2022-01-27T08:00:00.004Z,BTCUSDT,-0.00010186,
1643299200019,2022-01-27T16:00:00.019Z,BTCUSDT,-0.00007554,
1643328000000,2022-01-28T00:00:00.000Z,BTCUSDT,-0.00000493,
1643356800000,2022-01-28T08:00:00.000Z,BTCUSDT,0.00007165,
1643385600025,2022-01-28T16:00:00.025Z,BTCUSDT,0.00002880,
1643414400017,2022-01-29T00:00:00.017Z,BTCUSDT,-0.00001093,
1643443200000,2022-01-29T08:00:00.000Z,BTCUSDT,0.00005239,
1643472000013,2022-01-29T16:00:00.013Z,BTCUSDT,-0.00003029,
1643500800025,2022-01-30T00:00:00.025Z,BTCUSDT,0.00006050,
1643529600009,2022-01-30T08:00:00.009Z,BTCUSDT,0.00009126,
1643558400000,2022-01-30T16:00:00.000Z,BTCUSDT,0.00010000,
1643587200000,2022-01-31T00:00:00.000Z,BTCUSDT,0.00008927,
1643616000000,2022-01-31T08:00:00.000Z,BTCUSDT,-0.00007369,
1643644800000,2022-01-31T16:00:00.000Z,BTCUSDT,-0.00005648,
1643673600010,2022-02-01T00:00:00.010Z,BTCUSDT,-0.00004000,
1643702400000,2022-02-01T08:00:00.000Z,BTCUSDT,0.00006113,
1643731200004,2022-02-01T16:00:00.004Z,BTCUSDT,-0.00006256,
1643760000004,2022-02-02T00:00:00.004Z,BTCUSDT,-0.00002905,
1643788800000,2022-02-02T08:00:00.000Z,BTCUSDT,0.00010000,
1643817600002,2022-02-02T16:00:00.002Z,BTCUSDT,0.00002553,
1643846400002,2022-02-03T00:00:00.002Z,BTCUSDT,-0.00007716,
1643875200000,2022-02-03T08:00:00.000Z,BTCUSDT,0.00001168,
1643904000000,2022-02-03T16:00:00.000Z,BTCUSDT,-0.00001533,
1643932800018,2022-02-04T00:00:00.018Z,BTCUSDT,0.00001462,
1643961600005,2022-02-04T08:00:00.005Z,BTCUSDT,-0.00008571,
1643990400010,2022-02-04T16:00:00.010Z,BTCUSDT,0.00010000,
1644019200014,2022-02-05T00:00:00.014Z,BTCUSDT,0.00007457,
1644048000000,2022-02-05T08:00:00.000Z,BTCUSDT,0.00010000,
1644076800000,2022-02-05T16:00:00.000Z,BTCUSDT,0.00010000,
1644105600000,2022-02-06T00:00:00.000Z,BTCUSDT,0.00010000,
1644134400000,2022-02-06T08:00:00.000Z,BTCUSDT,0.00010000,
1644163200000,2022-02-06T16:00:00.000Z,BTCUSDT,0.00010000,
1644192000003,2022-02-07T00:00:00.003Z,BTCUSDT,0.00001477,
1644220800014,2022-02-07T08:00:00.014Z,BTCUSDT,0.00005264,
1644249600003,2022-02-07T16:00:00.003Z,BTCUSDT,-0.00009617,
1644278400001,2022-02-08T00:00:00.001Z,BTCUSDT,0.00010000,
1644307200003,2022-02-08T08:00:00.003Z,BTCUSDT,0.00010000,
1644336000002,2022-02-08T16:00:00.002Z,BTCUSDT,0.00010000,
1644364800000,2022-02-09T00:00:00.000Z,BTCUSDT,0.00008216,
1644393600005,2022-02-09T08:00:00.005Z,BTCUSDT,0.00005826,
1644422400001,2022-02-09T16:00:00.001Z,BTCUSDT,0.00005120,
1644451200012,2022-02-10T00:00:00.012Z,BTCUSDT,0.00010000,
1644480000000,2022-02-10T08:00:00.000Z,BTCUSDT,-0.00001799,
1644508800006,2022-02-10T16:00:00.006Z,BTCUSDT,0.00010000,
1644537600000,2022-02-11T00:00:00.000Z,BTCUSDT,0.00003895,
1644566400009,2022-02-11T08:00:00.009Z,BTCUSDT,-0.00005238,
1644595200015,2022-02-11T16:00:00.015Z,BTCUSDT,-0.00007643,
1644624000020,2022-02-12T00:00:00.020Z,BTCUSDT,0.00010000,
1644652800001,2022-02-12T08:00:00.001Z,BTCUSDT,0.00010000,
1644681600007,2022-02-12T16:00:00.007Z,BTCUSDT,0.00010000,
1644710400022,2022-02-13T00:00:00.022Z,BTCUSDT,0.00008047,
1644739200001,2022-02-13T08:00:00.001Z,BTCUSDT,0.00007937,
1644768000007,2022-02-13T16:00:00.007Z,BTCUSDT,0.00006814,
1644796800005,2022-02-14T00:00:00.005Z,BTCUSDT,0.00009717,
1644825600013,2022-02-14T08:00:00.013Z,BTCUSDT,0.00002867,
1644854400019,2022-02-14T16:00:00.019Z,BTCUSDT,0.00006445,
1644883200012,2022-02-15T00:00:00.012Z,BTCUSDT,0.00010000,
1644912000005,2022-02-15T08:00:00.005Z,BTCUSDT,-0.00007760,
1644940800011,2022-02-15T16:00:00.011Z,BTCUSDT,0.00005462,
1644969600009,2022-02-16T00:00:00.009Z,BTCUSDT,0.00010000,
1644998400001,2022-02-16T08:00:00.001Z,BTCUSDT,0.00010000,
1645027200014,2022-02-16T16:00:00.014Z,BTCUSDT,0.00010000,
1645056000018,2022-02-17T00:00:00.018Z,BTCUSDT,0.00010000,
1645084800000,2022-02-17T08:00:00.000Z,BTCUSDT,0.00010000,
1645113600010,2022-02-17T16:00:00.010Z,BTCUSDT,0.00010000,
1645142400000,2022-02-18T00:00:00.000Z,BTCUSDT,-0.00000438,
1645171200002,2022-02-18T08:00:00.002Z,BTCUSDT,-0.00002923,
1645200000000,2022-02-18T16:00:00.000Z,BTCUSDT,-0.00000936,
1645228800007,2022-02-19T00:00:00.007Z,BTCUSDT,0.00010000,
1645257600000,2022-02-19T08:00:00.000Z,BTCUSDT,0.00000961,
1645286400023,2022-02-19T16:00:00.023Z,BTCUSDT,0.00007710,
1645315200001,2022-02-20T00:00:00.001Z,BTCUSDT,0.00003023,
1645344000003,2022-02-20T08:00:00.003Z,BTCUSDT,0.00006581,
1645372800001,2022-02-20T16:00:00.001Z,BTCUSDT,-0.00007517,
1645401600000,2022-02-21T00:00:00.000Z,BTCUSDT,0.00006500,
1645430400001,2022-02-21T08:00:00.001Z,BTCUSDT,-0.00004498,
1645459200005,2022-02-21T16:00:00.005Z,BTCUSDT,-0.00003473,
1645488000005,2022-02-22T00:00:00.005Z,BTCUSDT,-0.00005357,
1645516800000,2022-02-22T08:00:00.000Z,BTCUSDT,0.00002477,
1645545600000,2022-02-22T16:00:00.000Z,BTCUSDT,-0.00003085,
1645574400002,2022-02-23T00:00:00.002Z,BTCUSDT,-0.00002623,
1645603200005,2022-02-23T08:00:00.005Z,BTCUSDT,-0.00012603,
1645632000010,2022-02-23T16:00:00.010Z,BTCUSDT,-0.00003332,
1645660800008,2022-02-24T00:00:00.008Z,BTCUSDT,0.00006475,
1645689600003,2022-02-24T08:00:00.003Z,BTCUSDT,-0.00016045,
1645718400001,2022-02-24T16:00:00.001Z,BTCUSDT,-0.00009210,
1645747200000,2022-02-25T00:00:00.000Z,BTCUSDT,0.00010000,
1645776000006,2022-02-25T08:00:00.006Z,BTCUSDT,0.00006220,
1645804800001,2022-02-25T16:00:00.001Z,BTCUSDT,0.00000998,
1645833600004,2022-02-26T00:00:00.004Z,BTCUSDT,0.00009332,
1645862400004,2022-02-26T08:00:00.004Z,BTCUSDT,0.00010000,
1645891200007,2022-02-26T16:00:00.007Z,BTCUSDT,0.00007614,
1645920000012,2022-02-27T00:00:00.012Z,BTCUSDT,0.00005574,
1645948800000,2022-02-27T08:00:00.000Z,BTCUSDT,0.00001803,
1645977600000,2022-02-27T16:00:00.000Z,BTCUSDT,-0.00000628,
1646006400000,2022-02-28T00:00:00.000Z,BTCUSDT,-0.00021167,
1646035200001,2022-02-28T08:00:00.001Z,BTCUSDT,-0.00008986,
1646064000002,2022-02-28T16:00:00.002Z,BTCUSDT,-0.00005386,
1646092800002,2022-03-01T00:00:00.002Z,BTCUSDT,0.00010000,
1646121600001,2022-03-01T08:00:00.001Z,BTCUSDT,0.00010000,
1646150400000,2022-03-01T16:00:00.000Z,BTCUSDT,0.00004369,
1646179200000,2022-03-02T00:00:00.000Z,BTCUSDT,-0.00000507,
1646208000000,2022-03-02T08:00:00.000Z,BTCUSDT,0.00010000,
1646236800002,2022-03-02T16:00:00.002Z,BTCUSDT,0.00010000,
1646265600000,2022-03-03T00:00:00.000Z,BTCUSDT,0.00010000,
1646294400000,2022-03-03T08:00:00.000Z,BTCUSDT,0.00010000,
1646323200005,2022-03-03T16:00:00.005Z,BTCUSDT,0.00010000,
1646352000018,2022-03-04T00:00:00.018Z,BTCUSDT,0.00010000,
1646380800000,2022-03-04T08:00:00.000Z,BTCUSDT,0.00010000,
1646409600000,2022-03-04T16:00:00.000Z,BTCUSDT,0.00010000,
1646438400006,2022-03-05T00:00:00.006Z,BTCUSDT,0.00010000,
1646467200004,2022-03-05T08:00:00.004Z,BTCUSDT,0.00010000,
1646496000000,2022-03-05T16:00:00.000Z,BTCUSDT,0.00001656,
1646524800004,2022-03-06T00:00:00.004Z,BTCUSDT,0.00004115,
1646553600000,2022-03-06T08:00:00.000Z,BTCUSDT,-0.00000960,
1646582400013,2022-03-06T16:00:00.013Z,BTCUSDT,0.00001957,
1646611200008,2022-03-07T00:00:00.008Z,BTCUSDT,0.00000318,
1646640000006,2022-03-07T08:00:00.006Z,BTCUSDT,-0.00008983,
1646668800000,2022-03-07T16:00:00.000Z,BTCUSDT,-0.00003177,
1646697600008,2022-03-08T00:00:00.008Z,BTCUSDT,0.00003378,
1646726400002,2022-03-08T08:00:00.002Z,BTCUSDT,0.00010000,
1646755200000,2022-03-08T16:00:00.000Z,BTCUSDT,0.00010000,
1646784000008,2022-03-09T00:00:00.008Z,BTCUSDT,0.00006776,
1646812800000,2022-03-09T08:00:00.000Z,BTCUSDT,0.00010000,
1646841600004,2022-03-09T16:00:00.004Z,BTCUSDT,0.00010000,
1646870400000,2022-03-10T00:00:00.000Z,BTCUSDT,0.00010000,
1646899200017,2022-03-10T08:00:00.017Z,BTCUSDT,0.00008280,
1646928000000,2022-03-10T16:00:00.000Z,BTCUSDT,-0.00008919,
1646956800008,2022-03-11T00:00:00.008Z,BTCUSDT,-0.00009808,
1646985600000,2022-03-11T08:00:00.000Z,BTCUSDT,-0.00007765,
1647014400001,2022-03-11T16:00:00.001Z,BTCUSDT,0.00004301,
1647043200010,2022-03-12T00:00:00.010Z,BTCUSDT,-0.00000307,
1647072000001,2022-03-12T08:00:00.001Z,BTCUSDT,0.00003168,
1647100800002,2022-03-12T16:00:00.002Z,BTCUSDT,-0.00003565,
1647129600008,2022-03-13T00:00:00.008Z,BTCUSDT,-0.00005855,
1647158400000,2022-03-13T08:00:00.000Z,BTCUSDT,0.00000613,
1647187200002,2022-03-13T16:00:00.002Z,BTCUSDT,-0.00005741,
1647216000014,2022-03-14T00:00:00.014Z,BTCUSDT,-0.00008009,
1647244800005,2022-03-14T08:00:00.005Z,BTCUSDT,-0.00006699,
1647273600002,2022-03-14T16:00:00.002Z,BTCUSDT,0.00002708,
1647302400008,2022-03-15T00:00:00.008Z,BTCUSDT,0.00005726,
1647331200000,2022-03-15T08:00:00.000Z,BTCUSDT,0.00004476,
1647360000006,2022-03-15T16:00:00.006Z,BTCUSDT,0.00009061,
1647388800013,2022-03-16T00:00:00.013Z,BTCUSDT,0.00010000,
1647417600000,2022-03-16T08:00:00.000Z,BTCUSDT,0.00005871,
1647446400008,2022-03-16T16:00:00.008Z,BTCUSDT,0.00010000,
1647475200004,2022-03-17T00:00:00.004Z,BTCUSDT,0.00010000,
1647504000000,2022-03-17T08:00:00.000Z,BTCUSDT,0.00010000,
1647532800004,2022-03-17T16:00:00.004Z,BTCUSDT,0.00010000,
1647561600000,2022-03-18T00:00:00.000Z,BTCUSDT,0.00010000,
1647590400000,2022-03-18T08:00:00.000Z,BTCUSDT,0.00001662,
1647619200017,2022-03-18T16:00:00.017Z,BTCUSDT,0.00010000,
1647648000008,2022-03-19T00:00:00.008Z,BTCUSDT,0.00010000,
1647676800015,2022-03-19T08:00:00.015Z,BTCUSDT,0.00010000,
1647705600000,2022-03-19T16:00:00.000Z,BTCUSDT,0.00010000,
1647734400000,2022-03-20T00:00:00.000Z,BTCUSDT,0.00010000,
1647763200001,2022-03-20T08:00:00.001Z,BTCUSDT,0.00010000,
1647792000002,2022-03-20T16:00:00.002Z,BTCUSDT,0.00010000,
1647820800013,2022-03-21T00:00:00.013Z,BTCUSDT,0.00010000,
1647849600004,2022-03-21T08:00:00.004Z,BTCUSDT,-0.00000954,
1647878400010,2022-03-21T16:00:00.010Z,BTCUSDT,-0.00000093,
1647907200012,2022-03-22T00:00:00.012Z,BTCUSDT,0.00010000,
1647936000001,2022-03-22T08:00:00.001Z,BTCUSDT,0.00010000,
1647964800022,2022-03-22T16:00:00.022Z,BTCUSDT,0.00010000,
1647993600007,2022-03-23T00:00:00.007Z,BTCUSDT,0.00010000,
1648022400000,2022-03-23T08:00:00.000Z,BTCUSDT,0.00010000,
1648051200006,2022-03-23T16:00:00.006Z,BTCUSDT,0.00007014,
1648080000013,2022-03-24T00:00:00.013Z,BTCUSDT,0.00001664,
1648108800006,2022-03-24T08:00:00.006Z,BTCUSDT,0.00000800,
1648137600020,2022-03-24T16:00:00.020Z,BTCUSDT,-0.00000907,
1648166400010,2022-03-25T00:00:00.010Z,BTCUSDT,0.00000670,
1648195200001,2022-03-25T08:00:00.001Z,BTCUSDT,0.00009286,
1648224000014,2022-03-25T16:00:00.014Z,BTCUSDT,0.00005473,
1648252800020,2022-03-26T00:00:00.020Z,BTCUSDT,0.00009739,
1648281600006,2022-03-26T08:00:00.006Z,BTCUSDT,-0.00007111,
1648310400000,2022-03-26T16:00:00.000Z,BTCUSDT,0.00010000,
1648339200004,2022-03-27T00:00:00.004Z,BTCUSDT,-0.00008253,
1648368000001,2022-03-27T08:00:00.001Z,BTCUSDT,0.00001306,
1648396800006,2022-03-27T16:00:00.006Z,BTCUSDT,0.00010000,
1648425600012,2022-03-28T00:00:00.012Z,BTCUSDT,0.00010000,
1648454400007,2022-03-28T08:00:00.007Z,BTCUSDT,0.00010000,
1648483200000,2022-03-28T16:00:00.000Z,BTCUSDT,0.00010000,
1648512000000,2022-03-29T00:00:00.000Z,BTCUSDT,0.00010000,
1648540800015,2022-03-29T08:00:00.015Z,BTCUSDT,0.00010000,
1648569600000,2022-03-29T16:00:00.000Z,BTCUSDT,0.00009594,
1648598400000,2022-03-30T00:00:00.000Z,BTCUSDT,0.00010000,
1648627200002,2022-03-30T08:00:00.002Z,BTCUSDT,0.00010000,
1648656000028,2022-03-30T16:00:00.028Z,BTCUSDT,0.00010000,
1648684800017,2022-03-31T00:00:00.017Z,BTCUSDT,0.00010000,
1648713600000,2022-03-31T08:00:00.000Z,BTCUSDT,0.00010000,
1648742400015,2022-03-31T16:00:00.015Z,BTCUSDT,0.00010000,
1648771200000,2022-04-01T00:00:00.000Z,BTCUSDT,0.00010000,
1648800000000,2022-04-01T08:00:00.000Z,BTCUSDT,0.00007626,
1648828800018,2022-04-01T16:00:00.018Z,BTCUSDT,0.00009193,
1648857600000,2022-04-02T00:00:00.000Z,BTCUSDT,0.00010000,
1648886400002,2022-04-02T08:00:00.002Z,BTCUSDT,0.00010000,
1648915200006,2022-04-02T16:00:00.006Z,BTCUSDT,0.00010000,
1648944000018,2022-04-03T00:00:00.018Z,BTCUSDT,0.00010000,
1648972800018,2022-04-03T08:00:00.018Z,BTCUSDT,0.00010000,
1649001600015,2022-04-03T16:00:00.015Z,BTCUSDT,0.00010000,
1649030400006,2022-04-04T00:00:00.006Z,BTCUSDT,0.00010000,
1649059200000,2022-04-04T08:00:00.000Z,BTCUSDT,0.00010000,
1649088000016,2022-04-04T16:00:00.016Z,BTCUSDT,0.00010000,
1649116800000,2022-04-05T00:00:00.000Z,BTCUSDT,0.00010000,
1649145600010,2022-04-05T08:00:00.010Z,BTCUSDT,0.00010000,
1649174400008,2022-04-05T16:00:00.008Z,BTCUSDT,0.00010000,
1649203200001,2022-04-06T00:00:00.001Z,BTCUSDT,0.00009898,
1649232000021,2022-04-06T08:00:00.021Z,BTCUSDT,0.00010000,
1649260800000,2022-04-06T16:00:00.000Z,BTCUSDT,0.00010000,
1649289600009,2022-04-07T00:00:00.009Z,BTCUSDT,0.00010000,
1649318400000,2022-04-07T08:00:00.000Z,BTCUSDT,0.00010000,
1649347200000,2022-04-07T16:00:00.000Z,BTCUSDT,0.00002421,
1649376000000,2022-04-08T00:00:00.000Z,BTCUSDT,0.00004306,
1649404800004,2022-04-08T08:00:00.004Z,BTCUSDT,0.00010000,
1649433600008,2022-04-08T16:00:00.008Z,BTCUSDT,0.00010000,
1649462400008,2022-04-09T00:00:00.008Z,BTCUSDT,0.00010000,
1649491200000,2022-04-09T08:00:00.000Z,BTCUSDT,0.00009279,
1649520000001,2022-04-09T16:00:00.001Z,BTCUSDT,0.00010000,
1649548800004,2022-04-10T00:00:00.004Z,BTCUSDT,0.00002721,
1649577600007,2022-04-10T08:00:00.007Z,BTCUSDT,0.00006231,
1649606400016,2022-04-10T16:00:00.016Z,BTCUSDT,0.00010000,
1649635200000,2022-04-11T00:00:00.000Z,BTCUSDT,0.00000243,
1649664000000,2022-04-11T08:00:00.000Z,BTCUSDT,0.00010000,
1649692800009,2022-04-11T16:00:00.009Z,BTCUSDT,0.00010000,
1649721600000,2022-04-12T00:00:00.000Z,BTCUSDT,-0.00006795,
1649750400006,2022-04-12T08:00:00.006Z,BTCUSDT,-0.00010012,
1649779200013,2022-04-12T16:00:00.013Z,BTCUSDT,-0.00007001,
1649808000005,2022-04-13T00:00:00.005Z,BTCUSDT,-0.00001692,
1649836800008,2022-04-13T08:00:00.008Z,BTCUSDT,0.00000753,
1649865600013,2022-04-13T16:00:00.013Z,BTCUSDT,-0.00001485,
1649894400007,2022-04-14T00:00:00.007Z,BTCUSDT,0.00005018,
1649923200000,2022-04-14T08:00:00.000Z,BTCUSDT,0.00003533,
1649952000006,2022-04-14T16:00:00.006Z,BTCUSDT,0.00004423,
1649980800008,2022-04-15T00:00:00.008Z,BTCUSDT,-0.00013233,
1650009600002,2022-04-15T08:00:00.002Z,BTCUSDT,-0.00006805,
1650038400000,2022-04-15T16:00:00.000Z,BTCUSDT,0.00007697,
1650067200011,2022-04-16T00:00:00.011Z,BTCUSDT,0.00002197,
1650096000007,2022-04-16T08:00:00.007Z,BTCUSDT,0.00005199,
1650124800007,2022-04-16T16:00:00.007Z,BTCUSDT,0.00006201,
1650153600000,2022-04-17T00:00:00.000Z,BTCUSDT,0.00000720,
1650182400004,2022-04-17T08:00:00.004Z,BTCUSDT,0.00009838,
1650211200000,2022-04-17T16:00:00.000Z,BTCUSDT,0.00010000,
1650240000008,2022-04-18T00:00:00.008Z,BTCUSDT,-0.00003231,
1650268800012,2022-04-18T08:00:00.012Z,BTCUSDT,-0.00017197,
1650297600000,2022-04-18T16:00:00.000Z,BTCUSDT,-0.00005436,
1650326400021,2022-04-19T00:00:00.021Z,BTCUSDT,0.00010000,
1650355200031,2022-04-19T08:00:00.031Z,BTCUSDT,0.00006251,
1650384000000,2022-04-19T16:00:00.000Z,BTCUSDT,-0.00005028,
1650412800025,2022-04-20T00:00:00.025Z,BTCUSDT,0.00009450,
1650441600003,2022-04-20T08:00:00.003Z,BTCUSDT,0.00009543,
1650470400000,2022-04-20T16:00:00.000Z,BTCUSDT,0.00003714,
1650499200000,2022-04-21T00:00:00.000Z,BTCUSDT,0.00000177,
1650528000000,2022-04-21T08:00:00.000Z,BTCUSDT,-0.00005245,
1650556800024,2022-04-21T16:00:00.024Z,BTCUSDT,0.00005359,
1650585600008,2022-04-22T00:00:00.008Z,BTCUSDT,0.00003026,
1650614400008,2022-04-22T08:00:00.008Z,BTCUSDT,-0.00016984,
1650643200008,2022-04-22T16:00:00.008Z,BTCUSDT,-0.00000415,
1650672000000,2022-04-23T00:00:00.000Z,BTCUSDT,-0.00009023,
1650700800000,2022-04-23T08:00:00.000Z,BTCUSDT,-0.00007562,
1650729600012,2022-04-23T16:00:00.012Z,BTCUSDT,-0.00011883,
1650758400004,2022-04-24T00:00:00.004Z,BTCUSDT,-0.00018273,
1650787200003,2022-04-24T08:00:00.003Z,BTCUSDT,-0.00015276,
1650816000000,2022-04-24T16:00:00.000Z,BTCUSDT,-0.00003654,
1650844800008,2022-04-25T00:00:00.008Z,BTCUSDT,-0.00008908,
1650873600018,2022-04-25T08:00:00.018Z,BTCUSDT,-0.00007844,
1650902400000,2022-04-25T16:00:00.000Z,BTCUSDT,0.00007223,
1650931200014,2022-04-26T00:00:00.014Z,BTCUSDT,0.00010000,
1650960000000,2022-04-26T08:00:00.000Z,BTCUSDT,0.00010000,
1650988800017,2022-04-26T16:00:00.017Z,BTCUSDT,0.00010000,
1651017600012,2022-04-27T00:00:00.012Z,BTCUSDT,-0.00012640,
1651046400000,2022-04-27T08:00:00.000Z,BTCUSDT,-0.00011034,
1651075200002,2022-04-27T16:00:00.002Z,BTCUSDT,0.00001968,
1651104000000,2022-04-28T00:00:00.000Z,BTCUSDT,-0.00005716,
1651132800004,2022-04-28T08:00:00.004Z,BTCUSDT,-0.00005544,
1651161600030,2022-04-28T16:00:00.030Z,BTCUSDT,0.00010000,
1651190400000,2022-04-29T00:00:00.000Z,BTCUSDT,0.00010000,
