signal_time,entry_time,q,control,side,anchor_valid,oi_rotation,taker_gap,um_oi_change,cm_oi_change,um_taker,cm_taker,oi_rotation_rank,taker_gap_rank,um_oi_change_rank,cm_oi_change_rank,um_taker_rank,cm_taker_rank,feature_complete
2021-12-23T22:55:00Z,2021-12-23T23:05:00Z,0.8,cm_only,-1,True,-0.00158596379925,-0.209255481445,0.0276576719373,0.0292436357366,0.0418081976739,0.195762964786,0.0535714285714,0.928571428571,0.720238095238,0.910714285714,0.154761904762,0.904761904762,True
2021-12-24T03:55:00Z,2021-12-24T04:05:00Z,0.8,cm_only,1,True,0.0280472967406,0.0859410230432,-0.0021632083128,-0.0302105050534,-0.105015135746,-0.203652067229,0.738095238095,0.5,0.0892857142857,0.904761904762,0.535714285714,0.904761904762,True
2022-05-20T17:55:00Z,2022-05-20T18:05:00Z,0.8,cm_only,-1,True,-0.13338309389,-0.188206426388,-0.0996716677567,0.0337114261335,-0.0113179523888,0.172020759046,0.988095238095,0.869047619048,0.982142857143,0.910714285714,0.0297619047619,0.77380952381,True
2022-05-21T00:55:00Z,2022-05-21T01:05:00Z,0.8,cm_only,1,True,0.0310199326066,0.0440721462144,-0.0162814322831,-0.0473013648897,0.0547387826838,-0.185379204638,0.672619047619,0.279761904762,0.416666666667,0.97619047619,0.291666666667,0.791666666667,True
2022-05-22T18:55:00Z,2022-05-22T19:05:00Z,0.8,cm_only,-1,True,-0.0314826743473,0.0517860813664,0.00054676953658,0.0320294438838,0.340300455928,0.367238555794,0.696428571429,0.285714285714,0,0.857142857143,0.964285714286,0.964285714286,True
2022-05-22T20:55:00Z,2022-05-22T21:05:00Z,0.8,cm_only,-1,True,-0.0490618062052,-0.124860258978,-0.0133920849472,0.0356697212581,0.137143507361,0.356810623198,0.827380952381,0.654761904762,0.410714285714,0.904761904762,0.636904761905,0.952380952381,True
2022-05-26T09:55:00Z,2022-05-26T10:05:00Z,0.8,cm_only,-1,True,-0.0255876039601,-0.304263677996,0.0128625814219,0.0384501853821,0.00431340452936,0.24353528719,0.595238095238,0.952380952381,0.345238095238,0.97619047619,0,0.839285714286,True
2022-05-26T18:55:00Z,2022-05-26T19:05:00Z,0.8,cm_only,1,True,0.0133999813828,0.0069481007112,-0.00988485151713,-0.0232848329,-0.0849272736767,-0.175490559271,0.309523809524,0.0535714285714,0.297619047619,0.863095238095,0.39880952381,0.690476190476,True
2022-05-26T23:55:00Z,2022-05-27T00:05:00Z,0.8,cm_only,1,True,0.0118712524901,0.0467120545865,-0.0199984381554,-0.0318696906455,0.114133346589,-0.165892150208,0.303571428571,0.267857142857,0.535714285714,0.928571428571,0.577380952381,0.678571428571,True
2022-05-27T15:55:00Z,2022-05-27T16:05:00Z,0.8,cm_only,-1,True,-0.00264529423152,-0.0602875527069,0.0281834121297,0.0308287063612,0.113783402347,0.135892252074,0.0952380952381,0.363095238095,0.702380952381,0.892857142857,0.577380952381,0.654761904762,True
2022-05-27T19:55:00Z,2022-05-27T20:05:00Z,0.8,cm_only,-1,True,-0.0227520591693,0.0716462373089,0.00504072076159,0.0277927799309,0.205580731703,0.172156720171,0.589285714286,0.458333333333,0.190476190476,0.863095238095,0.845238095238,0.720238095238,True
2022-06-24T13:55:00Z,2022-06-24T14:05:00Z,0.8,cm_only,-1,True,0.0226766122375,0.149510651166,0.0528868039887,0.0302101917512,0.217468446334,0.0817781453214,0.386904761905,0.904761904762,0.821428571429,0.886904761905,0.934523809524,0.666666666667,True
2022-06-28T15:55:00Z,2022-06-28T16:05:00Z,0.8,cm_only,1,True,0.00567187605305,0.0885593266549,-0.0242408569305,-0.0299127329835,-0.158043099809,-0.140132549986,0.166666666667,0.625,0.595238095238,0.940476190476,0.767857142857,0.845238095238,True
2022-06-28T20:55:00Z,2022-06-28T21:05:00Z,0.8,cm_only,-1,True,-0.0917332171316,-0.092157741115,-0.0596096692326,0.0321235478991,-0.0421534417552,0.146624994304,0.994047619048,0.666666666667,0.946428571429,0.964285714286,0.285714285714,0.875,True
2022-06-30T03:55:00Z,2022-06-30T04:05:00Z,0.8,cm_only,1,True,0.0180417323519,-0.117259690916,-0.0127964123872,-0.0308381447392,-0.324503365596,-0.226259873662,0.464285714286,0.75,0.363095238095,0.934523809524,0.97619047619,0.970238095238,True
2022-06-30T05:55:00Z,2022-06-30T06:05:00Z,0.8,cm_only,1,True,0.0289504055878,-0.157668427565,0.00623618424257,-0.0227142213453,-0.0252281604896,-0.150063469185,0.684523809524,0.857142857143,0.220238095238,0.839285714286,0.178571428571,0.857142857143,True
2022-07-01T06:55:00Z,2022-07-01T07:05:00Z,0.8,cm_only,1,True,0.0101520854405,0.118660277044,-0.0220696637447,-0.0322217491852,-0.135614327862,-0.143078676359,0.285714285714,0.738095238095,0.529761904762,0.928571428571,0.660714285714,0.863095238095,True
2022-07-09T15:55:00Z,2022-07-09T16:05:00Z,0.8,cm_only,1,True,0.0148153254104,0.134450766494,-0.005930557825,-0.0207458832354,-0.167445944565,-0.262471007884,0.494047619048,0.738095238095,0.196428571429,0.946428571429,0.744047619048,0.964285714286,True
2022-07-09T18:55:00Z,2022-07-09T19:05:00Z,0.8,cm_only,1,True,0.0466720522279,0.0974114548289,0.0247008295543,-0.0219712226737,0.0756326878684,-0.127317842582,0.85119047619,0.595238095238,0.660714285714,0.952380952381,0.428571428571,0.761904761905,True
2022-07-09T23:55:00Z,2022-07-10T00:05:00Z,0.8,cm_only,1,True,0.00240892738284,-0.0375043288844,-0.0232786803295,-0.0256876077123,0.0267316342009,-0.112558469113,0.0654761904762,0.232142857143,0.636904761905,0.964285714286,0.14880952381,0.714285714286,True
2022-07-10T02:55:00Z,2022-07-10T03:05:00Z,0.8,cm_only,1,True,0.000676643914163,0.0913534142361,-0.0229050293668,-0.023581673281,0.11956500593,-0.167994504315,0.0238095238095,0.541666666667,0.625,0.940476190476,0.619047619048,0.875,True
2022-07-10T22:55:00Z,2022-07-10T23:05:00Z,0.8,cm_only,1,True,-0.00246250464576,0.175235622058,-0.0315223732593,-0.0290598686135,0.0520676963709,-0.120071208912,0.077380952381,0.892857142857,0.732142857143,0.964285714286,0.291666666667,0.732142857143,True
2022-07-11T01:55:00Z,2022-07-11T02:05:00Z,0.8,cm_only,1,True,-0.00289317854981,0.0221945907318,-0.0344334670999,-0.03154028855,-0.0702875783935,-0.153125262653,0.0952380952381,0.107142857143,0.75,0.958333333333,0.416666666667,0.85119047619,True
2022-07-11T03:55:00Z,2022-07-11T04:05:00Z,0.8,cm_only,1,True,-0.00973693458924,0.0890112497843,-0.0398147358158,-0.0300778012265,-0.345714418,-0.121138802186,0.339285714286,0.541666666667,0.779761904762,0.946428571429,0.988095238095,0.75,True
2022-07-15T06:55:00Z,2022-07-15T07:05:00Z,0.8,cm_only,1,True,0.0286382048275,0.0371396249993,0.00786487085201,-0.0207733339755,-0.0846178269761,-0.134908110902,0.744047619048,0.232142857143,0.285714285714,0.869047619048,0.446428571429,0.785714285714,True
2022-07-18T06:55:00Z,2022-07-18T07:05:00Z,0.8,cm_only,-1,True,0.0934709542185,-0.00965912182841,0.126052587246,0.0325816330274,0.0300084969282,0.120935783137,1,0.0654761904762,1,0.988095238095,0.160714285714,0.696428571429,True
2022-07-20T06:55:00Z,2022-07-20T07:05:00Z,0.8,cm_only,-1,True,0.0168594554612,0.131004773378,0.0492444683558,0.0323850128946,0.109113724045,0.109257738196,0.357142857143,0.821428571429,0.779761904762,0.928571428571,0.595238095238,0.72619047619,True
2022-07-21T13:55:00Z,2022-07-21T14:05:00Z,0.8,cm_only,-1,True,-0.0343191476011,0.0550779851882,0.0025674412795,0.0368865888806,0.031596087887,0.102316040867,0.511904761905,0.428571428571,0.0535714285714,0.964285714286,0.22619047619,0.72619047619,True
2022-07-21T21:55:00Z,2022-07-21T22:05:00Z,0.8,cm_only,1,True,0.0430823665816,-0.0768450257846,-0.00617006495393,-0.0492524315356,-0.0583959649346,-0.216533459188,0.666666666667,0.589285714286,0.160714285714,0.988095238095,0.39880952381,0.970238095238,True
2022-07-23T17:55:00Z,2022-07-23T18:05:00Z,0.8,cm_only,1,True,0.0139492547991,0.175695054827,-0.0167405438452,-0.0306897986443,-0.138317683961,-0.146418146725,0.208333333333,0.916666666667,0.363095238095,0.85119047619,0.767857142857,0.845238095238,True
2022-07-25T19:55:00Z,2022-07-25T20:05:00Z,0.8,cm_only,1,True,0.0312881270365,0.0348990973393,0.00520111907301,-0.0260870079635,-0.05132441377,-0.0824665227231,0.583333333333,0.22619047619,0.160714285714,0.833333333333,0.380952380952,0.60119047619,True
2022-07-25T21:55:00Z,2022-07-25T22:05:00Z,0.8,cm_only,1,True,0.0279794846366,0.0372615398526,-0.0261787922299,-0.0541582768664,-0.0972054386726,-0.0880711832734,0.559523809524,0.244047619048,0.607142857143,0.994047619048,0.613095238095,0.64880952381,True
2022-08-08T08:55:00Z,2022-08-08T09:05:00Z,0.8,cm_only,-1,True,0.0524975924788,0.0745614553493,0.120608867287,0.0681112748086,0.314429263744,0.157816837757,0.958333333333,0.470238095238,1,1,0.982142857143,0.690476190476,True
2022-08-08T11:55:00Z,2022-08-08T12:05:00Z,0.8,cm_only,-1,True,0.0860533038039,0.159500836058,0.126050360269,0.0399970564649,0.32546227111,0.143889216514,1,0.839285714286,0.988095238095,0.952380952381,0.994047619048,0.654761904762,True
2022-08-08T14:55:00Z,2022-08-08T15:05:00Z,0.8,cm_only,1,True,0.0536420303564,0.00883677256599,0.0340819485252,-0.0195600818313,-0.105960180599,-0.154489102619,0.934523809524,0.0654761904762,0.785714285714,0.809523809524,0.642857142857,0.684523809524,True
2022-08-09T11:55:00Z,2022-08-09T12:05:00Z,0.8,cm_only,1,True,0.00205341340966,0.0240395679186,-0.0381612486789,-0.0402146620885,-0.23917886926,-0.204093287407,0.077380952381,0.166666666667,0.803571428571,0.958333333333,0.934523809524,0.803571428571,True
2022-08-09T22:55:00Z,2022-08-09T23:05:00Z,0.8,cm_only,1,True,0.0442073529593,0.267138942201,0.00510894615924,-0.0390984068001,-0.12485823018,-0.22366239977,0.85119047619,0.952380952381,0.202380952381,0.922619047619,0.690476190476,0.85119047619,True
2022-08-10T18:55:00Z,2022-08-10T19:05:00Z,0.8,cm_only,1,True,0.0582106382316,0.155409508856,0.0228490918658,-0.0353615463658,0.0168565358286,-0.257706510851,0.940476190476,0.815476190476,0.678571428571,0.89880952381,0.0952380952381,0.869047619048,True
2022-08-11T20:55:00Z,2022-08-11T21:05:00Z,0.8,cm_only,1,True,-0.0249600894836,0.0509534716522,-0.0495442113532,-0.0245841218696,-0.214167506813,-0.195969323675,0.64880952381,0.345238095238,0.863095238095,0.803571428571,0.89880952381,0.767857142857,True
2022-08-14T07:55:00Z,2022-08-14T08:05:00Z,0.8,cm_only,-1,True,0.0131010300499,0.103194273062,0.0599713389407,0.0468703088908,0.210311378818,0.201314910471,0.39880952381,0.642857142857,0.910714285714,0.970238095238,0.886904761905,0.803571428571,True
2022-08-16T19:55:00Z,2022-08-16T20:05:00Z,0.8,cm_only,1,True,0.0181613882252,0.00369762178756,-0.00256486534114,-0.0207262535663,-0.148285211101,-0.147502514377,0.505952380952,0.047619047619,0.0952380952381,0.833333333333,0.72619047619,0.708333333333,True
2022-08-17T12:55:00Z,2022-08-17T13:05:00Z,0.8,cm_only,1,True,0.0315587774321,0.0466063248218,0.0111742851846,-0.0203844922475,-0.0134562523746,-0.123873641812,0.75,0.339285714286,0.404761904762,0.85119047619,0.0952380952381,0.636904761905,True
2022-08-17T15:55:00Z,2022-08-17T16:05:00Z,0.8,cm_only,-1,True,-0.0199722630847,0.00378191884931,0.0203880699427,0.0403603330274,0.122325911013,0.198226976957,0.553571428571,0.0535714285714,0.553571428571,0.994047619048,0.607142857143,0.821428571429,True
2022-08-19T05:55:00Z,2022-08-19T06:05:00Z,0.8,cm_only,1,True,0.0309543699445,0.122675669174,0.00547724048564,-0.0254771294589,-0.0703603674788,-0.151934818199,0.839285714286,0.696428571429,0.267857142857,0.934523809524,0.440476190476,0.708333333333,True
2022-08-19T08:55:00Z,2022-08-19T09:05:00Z,0.8,cm_only,1,True,-0.0326414086248,0.00430738345412,-0.0794359727822,-0.0467945641574,-0.128103756634,-0.127644203418,0.869047619048,0.0595238095238,0.97619047619,0.982142857143,0.666666666667,0.636904761905,True
