clock_name,q,source_signal_day,signal_day,decision_time,entry_time,exit_time,side,participation_score_eur,participation_score_try,participation_score_brl,relative_taker_pressure_eur,relative_taker_pressure_try,relative_taker_pressure_brl,median_relative_taker_pressure,participating_books,participation_breadth
absolute_book_participation,0.65,2023-03-01,2023-03-01,2023-03-02,2023-03-02 00:05:00,2023-03-05 00:05:00,LONG,0.427777777778,0.075,0.333333333333,0.00668132947375,0.0792269280884,-0.00194694024549,0.00668132947375,,0
absolute_book_participation,0.65,2023-03-09,2023-03-09,2023-03-10,2023-03-10 00:05:00,2023-03-13 00:05:00,LONG,0.611111111111,0.141666666667,0.372222222222,0.0598879065166,0.0283715434111,-0.0736305564589,0.0283715434111,,0
absolute_book_participation,0.65,2023-03-16,2023-03-16,2023-03-17,2023-03-17 00:05:00,2023-03-20 00:05:00,LONG,0.227777777778,0.144444444444,0.222222222222,0.0366489343062,0.0405623888389,0.250034277082,0.0405623888389,,0
absolute_book_participation,0.65,2023-03-19,2023-03-19,2023-03-20,2023-03-20 00:05:00,2023-03-23 00:05:00,LONG,0.380555555556,0.466666666667,0.238888888889,0.0233575688009,0.0223988156446,0.0904373322989,0.0233575688009,,0
absolute_book_participation,0.65,2023-04-26,2023-04-26,2023-04-27,2023-04-27 00:05:00,2023-04-30 00:05:00,LONG,0.916666666667,0.9,0.913888888889,0.135793396187,0.0603382347047,0.179002640171,0.135793396187,EUR+TRY+BRL,3
absolute_book_participation,0.65,2023-08-29,2023-08-29,2023-08-30,2023-08-30 00:05:00,2023-09-02 00:05:00,LONG,0.122222222222,0.583333333333,0.533333333333,0.158485775487,0.0932924551421,0.015342247556,0.0932924551421,,0
absolute_book_participation,0.65,2023-09-28,2023-09-28,2023-09-29,2023-09-29 00:05:00,2023-10-02 00:05:00,LONG,0.0166666666667,0.591666666667,0.991666666667,0.121455846519,0.106740472075,-0.34848874385,0.106740472075,BRL,1
absolute_book_participation,0.65,2023-10-02,2023-10-02,2023-10-03,2023-10-03 00:05:00,2023-10-06 00:05:00,LONG,0.0888888888889,0.266666666667,0.297222222222,0.0407734060928,0.134860499301,-0.166117481391,0.0407734060928,,0
absolute_book_participation,0.65,2023-10-16,2023-10-16,2023-10-17,2023-10-17 00:05:00,2023-10-20 00:05:00,LONG,0.00555555555556,0.125,0.686111111111,0.244426017597,0.0380032106859,-0.117861086561,0.0380032106859,BRL,1
absolute_book_participation,0.65,2023-10-23,2023-10-23,2023-10-24,2023-10-24 00:05:00,2023-10-27 00:05:00,LONG,0.0194444444444,0.158333333333,0.625,0.216088027479,0.0875907331292,0.0586310140698,0.0875907331292,,0
absolute_book_participation,0.65,2023-10-31,2023-10-31,2023-11-01,2023-11-01 00:05:00,2023-11-04 00:05:00,LONG,0.172222222222,0.527777777778,0.769444444444,0.417644867192,0.133883436866,-0.190738880634,0.133883436866,BRL,1
absolute_book_participation,0.65,2023-11-07,2023-11-07,2023-11-08,2023-11-08 00:05:00,2023-11-11 00:05:00,LONG,0.116666666667,0.563888888889,0.480555555556,0.305645938724,0.212606402388,-0.156412170486,0.212606402388,,0
absolute_book_participation,0.65,2023-11-10,2023-11-10,2023-11-11,2023-11-11 00:05:00,2023-11-14 00:05:00,LONG,0.116666666667,0.416666666667,0.694444444444,0.414486622827,0.106686653577,0.0649073498255,0.106686653577,BRL,1
absolute_book_participation,0.65,2023-11-13,2023-11-13,2023-11-14,2023-11-14 00:05:00,2023-11-17 00:05:00,LONG,0.141666666667,0.469444444444,0.547222222222,0.387892224377,0.0634544895321,-0.0856457971161,0.0634544895321,,0
absolute_book_participation,0.65,2023-11-16,2023-11-16,2023-11-17,2023-11-17 00:05:00,2023-11-20 00:05:00,LONG,0.122222222222,0.283333333333,0.4,0.675100978478,-0.00244881458936,0.0321278795946,0.0321278795946,,0
absolute_book_participation,0.65,2023-11-20,2023-11-20,2023-11-21,2023-11-21 00:05:00,2023-11-24 00:05:00,LONG,0.152777777778,0.536111111111,0.383333333333,0.535380562462,0.124911494272,-0.117871263317,0.124911494272,,0
absolute_book_participation,0.65,2023-11-24,2023-11-24,2023-11-25,2023-11-25 00:05:00,2023-11-28 00:05:00,LONG,0.0611111111111,0.302777777778,0.411111111111,0.126916814834,0.0632794849866,0.14234946917,0.126916814834,,0
absolute_book_participation,0.65,2023-12-04,2023-12-04,2023-12-05,2023-12-05 00:05:00,2023-12-08 00:05:00,LONG,0.111111111111,0.269444444444,0.444444444444,0.224758537597,0.131725152665,0.205862222345,0.205862222345,,0
absolute_book_participation,0.65,2023-12-08,2023-12-08,2023-12-09,2023-12-09 00:05:00,2023-12-12 00:05:00,LONG,0.336111111111,0.427777777778,0.419444444444,0.194707816896,0.181988740892,0.161675220276,0.181988740892,,0
absolute_book_participation,0.65,2023-12-14,2023-12-14,2023-12-15,2023-12-15 00:05:00,2023-12-18 00:05:00,LONG,0.0305555555556,0.297222222222,0.416666666667,0.187815575618,0.0382414189593,-0.0404779857381,0.0382414189593,,0
absolute_book_participation,0.65,2023-12-18,2023-12-18,2023-12-19,2023-12-19 00:05:00,2023-12-22 00:05:00,LONG,0.0166666666667,0.308333333333,0.188888888889,0.140612799669,0.0488267090719,-0.212545678276,0.0488267090719,,0
direction_flip,0.65,2021-07-01,2021-07-01,2021-07-02,2021-07-02 00:05:00,2021-07-05 00:05:00,SHORT,0.780555555556,0.341666666667,0.894444444444,0.0825498672831,-0.238363160963,0.161997989869,0.0825498672831,EUR+BRL,2
direction_flip,0.65,2021-08-05,2021-08-05,2021-08-06,2021-08-06 00:05:00,2021-08-09 00:05:00,SHORT,0.133333333333,0.672222222222,0.866666666667,0.0779750496294,0.0474411467841,0.165666094428,0.0779750496294,TRY+BRL,2
direction_flip,0.65,2021-08-09,2021-08-09,2021-08-10,2021-08-10 00:05:00,2021-08-13 00:05:00,SHORT,0.15,0.686111111111,0.797222222222,0.0161995783552,-0.0241915666804,0.084397787135,0.0161995783552,TRY+BRL,2
direction_flip,0.65,2021-08-16,2021-08-16,2021-08-17,2021-08-17 00:05:00,2021-08-20 00:05:00,SHORT,0.00833333333333,0.661111111111,0.694444444444,0.012069573233,-0.0165693214332,0.0891705807325,0.012069573233,TRY+BRL,2
direction_flip,0.65,2021-09-09,2021-09-09,2021-09-10,2021-09-10 00:05:00,2021-09-13 00:05:00,SHORT,0.352777777778,0.697222222222,0.827777777778,0.0735097381078,-0.102170843732,0.811566968624,0.0735097381078,TRY+BRL,2
direction_flip,0.65,2021-09-15,2021-09-15,2021-09-16,2021-09-16 00:05:00,2021-09-19 00:05:00,SHORT,0.219444444444,0.713888888889,0.733333333333,0.0350213097114,0.105179784486,0.255055194701,0.105179784486,TRY+BRL,2
direction_flip,0.65,2021-09-20,2021-09-20,2021-09-21,2021-09-21 00:05:00,2021-09-24 00:05:00,SHORT,0.7,0.708333333333,0.491666666667,0.0308085693298,0.0111495713235,0.157995755258,0.0308085693298,EUR+TRY,2
direction_flip,0.65,2021-09-25,2021-09-25,2021-09-26,2021-09-26 00:05:00,2021-09-29 00:05:00,SHORT,0.841666666667,0.886111111111,0.075,-0.0351913731558,0.0916524100569,0.19384257743,0.0916524100569,EUR+TRY,2
