signal_position,entry_position,exit_position,signal_date,entry_date,exit_date,side,hold_bars
73012,73013,73037,2020-09-10 12:20:00,2020-09-10 12:25:00,2020-09-10 14:25:00,1,24
73047,73048,73072,2020-09-10 15:15:00,2020-09-10 15:20:00,2020-09-10 17:20:00,1,24
73074,73075,73099,2020-09-10 17:30:00,2020-09-10 17:35:00,2020-09-10 19:35:00,1,24
73104,73105,73129,2020-09-10 20:00:00,2020-09-10 20:05:00,2020-09-10 22:05:00,1,24
73128,73129,73153,2020-09-10 22:00:00,2020-09-10 22:05:00,2020-09-11 00:05:00,1,24
73155,73156,73180,2020-09-11 00:15:00,2020-09-11 00:20:00,2020-09-11 02:20:00,1,24
73185,73186,73210,2020-09-11 02:45:00,2020-09-11 02:50:00,2020-09-11 04:50:00,1,24
73212,73213,73237,2020-09-11 05:00:00,2020-09-11 05:05:00,2020-09-11 07:05:00,1,24
73240,73241,73265,2020-09-11 07:20:00,2020-09-11 07:25:00,2020-09-11 09:25:00,1,24
73276,73277,73301,2020-09-11 10:20:00,2020-09-11 10:25:00,2020-09-11 12:25:00,1,24
73300,73301,73325,2020-09-11 12:20:00,2020-09-11 12:25:00,2020-09-11 14:25:00,1,24
73328,73329,73353,2020-09-11 14:40:00,2020-09-11 14:45:00,2020-09-11 16:45:00,1,24
73352,73353,73377,2020-09-11 16:40:00,2020-09-11 16:45:00,2020-09-11 18:45:00,1,24
73383,73384,73408,2020-09-11 19:15:00,2020-09-11 19:20:00,2020-09-11 21:20:00,1,24
73415,73416,73440,2020-09-11 21:55:00,2020-09-11 22:00:00,2020-09-12 00:00:00,1,24
73439,73440,73464,2020-09-11 23:55:00,2020-09-12 00:00:00,2020-09-12 02:00:00,1,24
73468,73469,73493,2020-09-12 02:20:00,2020-09-12 02:25:00,2020-09-12 04:25:00,1,24
73495,73496,73520,2020-09-12 04:35:00,2020-09-12 04:40:00,2020-09-12 06:40:00,-1,24
73520,73521,73545,2020-09-12 06:40:00,2020-09-12 06:45:00,2020-09-12 08:45:00,1,24
73545,73546,73570,2020-09-12 08:45:00,2020-09-12 08:50:00,2020-09-12 10:50:00,1,24
73569,73570,73594,2020-09-12 10:45:00,2020-09-12 10:50:00,2020-09-12 12:50:00,1,24
73607,73608,73632,2020-09-12 13:55:00,2020-09-12 14:00:00,2020-09-12 16:00:00,1,24
73631,73632,73656,2020-09-12 15:55:00,2020-09-12 16:00:00,2020-09-12 18:00:00,1,24
73665,73666,73690,2020-09-12 18:45:00,2020-09-12 18:50:00,2020-09-12 20:50:00,-1,24
73696,73697,73721,2020-09-12 21:20:00,2020-09-12 21:25:00,2020-09-12 23:25:00,-1,24
73727,73728,73752,2020-09-12 23:55:00,2020-09-13 00:00:00,2020-09-13 02:00:00,-1,24
73753,73754,73778,2020-09-13 02:05:00,2020-09-13 02:10:00,2020-09-13 04:10:00,-1,24
73784,73785,73809,2020-09-13 04:40:00,2020-09-13 04:45:00,2020-09-13 06:45:00,-1,24
73809,73810,73834,2020-09-13 06:45:00,2020-09-13 06:50:00,2020-09-13 08:50:00,-1,24
73833,73834,73858,2020-09-13 08:45:00,2020-09-13 08:50:00,2020-09-13 10:50:00,-1,24
73865,73866,73890,2020-09-13 11:25:00,2020-09-13 11:30:00,2020-09-13 13:30:00,1,24
73899,73900,73924,2020-09-13 14:15:00,2020-09-13 14:20:00,2020-09-13 16:20:00,-1,24
73946,73947,73971,2020-09-13 18:10:00,2020-09-13 18:15:00,2020-09-13 20:15:00,1,24
73975,73976,74000,2020-09-13 20:35:00,2020-09-13 20:40:00,2020-09-13 22:40:00,-1,24
74002,74003,74027,2020-09-13 22:50:00,2020-09-13 22:55:00,2020-09-14 00:55:00,-1,24
74028,74029,74053,2020-09-14 01:00:00,2020-09-14 01:05:00,2020-09-14 03:05:00,1,24
74052,74053,74077,2020-09-14 03:00:00,2020-09-14 03:05:00,2020-09-14 05:05:00,-1,24
74081,74082,74106,2020-09-14 05:25:00,2020-09-14 05:30:00,2020-09-14 07:30:00,-1,24
74105,74106,74130,2020-09-14 07:25:00,2020-09-14 07:30:00,2020-09-14 09:30:00,-1,24
74142,74143,74167,2020-09-14 10:30:00,2020-09-14 10:35:00,2020-09-14 12:35:00,-1,24
74236,74237,74261,2020-09-14 18:20:00,2020-09-14 18:25:00,2020-09-14 20:25:00,-1,24
74264,74265,74289,2020-09-14 20:40:00,2020-09-14 20:45:00,2020-09-14 22:45:00,-1,24
74311,74312,74336,2020-09-15 00:35:00,2020-09-15 00:40:00,2020-09-15 02:40:00,-1,24
74370,74371,74395,2020-09-15 05:30:00,2020-09-15 05:35:00,2020-09-15 07:35:00,-1,24
