setup_position,signal_position,entry_position,exit_position,setup_date,signal_date,entry_date,exit_date,side,branch,hold_bars
80795,80796,80797,80809,2020-10-07 12:55:00,2020-10-07 13:00:00,2020-10-07 13:05:00,2020-10-07 14:05:00,-1,lvrt_r0,12
80892,80893,80894,80906,2020-10-07 21:00:00,2020-10-07 21:05:00,2020-10-07 21:10:00,2020-10-07 22:10:00,1,lvrt_r0,12
81031,81032,81033,81045,2020-10-08 08:35:00,2020-10-08 08:40:00,2020-10-08 08:45:00,2020-10-08 09:45:00,1,lvrt_r0,12
81359,81360,81361,81373,2020-10-09 11:55:00,2020-10-09 12:00:00,2020-10-09 12:05:00,2020-10-09 13:05:00,-1,lvrt_r0,12
81461,81462,81463,81475,2020-10-09 20:25:00,2020-10-09 20:30:00,2020-10-09 20:35:00,2020-10-09 21:35:00,1,lvrt_r0,12
82120,82121,82122,82134,2020-10-12 03:20:00,2020-10-12 03:25:00,2020-10-12 03:30:00,2020-10-12 04:30:00,-1,lvrt_r0,12
82893,82894,82895,82907,2020-10-14 19:45:00,2020-10-14 19:50:00,2020-10-14 19:55:00,2020-10-14 20:55:00,1,lvrt_r0,12
82956,82957,82958,82970,2020-10-15 01:00:00,2020-10-15 01:05:00,2020-10-15 01:10:00,2020-10-15 02:10:00,1,lvrt_r0,12
83854,83855,83856,83868,2020-10-18 03:50:00,2020-10-18 03:55:00,2020-10-18 04:00:00,2020-10-18 05:00:00,-1,lvrt_r0,12
84122,84123,84124,84136,2020-10-19 02:10:00,2020-10-19 02:15:00,2020-10-19 02:20:00,2020-10-19 03:20:00,-1,lvrt_r0,12
85736,85737,85738,85750,2020-10-24 16:40:00,2020-10-24 16:45:00,2020-10-24 16:50:00,2020-10-24 17:50:00,1,lvrt_r0,12
86418,86419,86420,86432,2020-10-27 01:30:00,2020-10-27 01:35:00,2020-10-27 01:40:00,2020-10-27 02:40:00,1,lvrt_r0,12
91601,91602,91603,91615,2020-11-14 01:25:00,2020-11-14 01:30:00,2020-11-14 01:35:00,2020-11-14 02:35:00,1,lvrt_r0,12
92080,92081,92082,92094,2020-11-15 17:20:00,2020-11-15 17:25:00,2020-11-15 17:30:00,2020-11-15 18:30:00,1,lvrt_r0,12
92097,92098,92099,92111,2020-11-15 18:45:00,2020-11-15 18:50:00,2020-11-15 18:55:00,2020-11-15 19:55:00,1,lvrt_r0,12
92156,92157,92158,92170,2020-11-15 23:40:00,2020-11-15 23:45:00,2020-11-15 23:50:00,2020-11-16 00:50:00,-1,lvrt_r0,12
94406,94407,94408,94420,2020-11-23 19:10:00,2020-11-23 19:15:00,2020-11-23 19:20:00,2020-11-23 20:20:00,-1,lvrt_r0,12
94701,94702,94703,94715,2020-11-24 19:45:00,2020-11-24 19:50:00,2020-11-24 19:55:00,2020-11-24 20:55:00,-1,lvrt_r0,12
94767,94768,94769,94781,2020-11-25 01:15:00,2020-11-25 01:20:00,2020-11-25 01:25:00,2020-11-25 02:25:00,1,lvrt_r0,12
94827,94828,94829,94841,2020-11-25 06:15:00,2020-11-25 06:20:00,2020-11-25 06:25:00,2020-11-25 07:25:00,-1,lvrt_r0,12
95599,95600,95601,95613,2020-11-27 22:35:00,2020-11-27 22:40:00,2020-11-27 22:45:00,2020-11-27 23:45:00,-1,lvrt_r0,12
95634,95635,95636,95648,2020-11-28 01:30:00,2020-11-28 01:35:00,2020-11-28 01:40:00,2020-11-28 02:40:00,1,lvrt_r0,12
97538,97539,97540,97552,2020-12-04 16:10:00,2020-12-04 16:15:00,2020-12-04 16:20:00,2020-12-04 17:20:00,1,lvrt_r0,12
97564,97565,97566,97578,2020-12-04 18:20:00,2020-12-04 18:25:00,2020-12-04 18:30:00,2020-12-04 19:30:00,1,lvrt_r0,12
97637,97638,97639,97651,2020-12-05 00:25:00,2020-12-05 00:30:00,2020-12-05 00:35:00,2020-12-05 01:35:00,1,lvrt_r0,12
97859,97860,97861,97873,2020-12-05 18:55:00,2020-12-05 19:00:00,2020-12-05 19:05:00,2020-12-05 20:05:00,-1,lvrt_r0,12
97961,97962,97963,97975,2020-12-06 03:25:00,2020-12-06 03:30:00,2020-12-06 03:35:00,2020-12-06 04:35:00,-1,lvrt_r0,12
97991,97992,97993,98005,2020-12-06 05:55:00,2020-12-06 06:00:00,2020-12-06 06:05:00,2020-12-06 07:05:00,1,lvrt_r0,12
98167,98168,98169,98181,2020-12-06 20:35:00,2020-12-06 20:40:00,2020-12-06 20:45:00,2020-12-06 21:45:00,1,lvrt_r0,12
98221,98222,98223,98235,2020-12-07 01:05:00,2020-12-07 01:10:00,2020-12-07 01:15:00,2020-12-07 02:15:00,-1,lvrt_r0,12
98285,98286,98287,98299,2020-12-07 06:25:00,2020-12-07 06:30:00,2020-12-07 06:35:00,2020-12-07 07:35:00,-1,lvrt_r0,12
98543,98544,98545,98557,2020-12-08 03:55:00,2020-12-08 04:00:00,2020-12-08 04:05:00,2020-12-08 05:05:00,1,lvrt_r0,12
98739,98740,98741,98753,2020-12-08 20:15:00,2020-12-08 20:20:00,2020-12-08 20:25:00,2020-12-08 21:25:00,-1,lvrt_r0,12
98757,98758,98759,98771,2020-12-08 21:45:00,2020-12-08 21:50:00,2020-12-08 21:55:00,2020-12-08 22:55:00,1,lvrt_r0,12
98788,98789,98790,98802,2020-12-09 00:20:00,2020-12-09 00:25:00,2020-12-09 00:30:00,2020-12-09 01:30:00,1,lvrt_r0,12
98963,98964,98965,98977,2020-12-09 14:55:00,2020-12-09 15:00:00,2020-12-09 15:05:00,2020-12-09 16:05:00,-1,lvrt_r0,12
99002,99003,99004,99016,2020-12-09 18:10:00,2020-12-09 18:15:00,2020-12-09 18:20:00,2020-12-09 19:20:00,-1,lvrt_r0,12
99107,99108,99109,99121,2020-12-10 02:55:00,2020-12-10 03:00:00,2020-12-10 03:05:00,2020-12-10 04:05:00,-1,lvrt_r0,12
99184,99185,99186,99198,2020-12-10 09:20:00,2020-12-10 09:25:00,2020-12-10 09:30:00,2020-12-10 10:30:00,1,lvrt_r0,12
99297,99298,99299,99311,2020-12-10 18:45:00,2020-12-10 18:50:00,2020-12-10 18:55:00,2020-12-10 19:55:00,-1,lvrt_r0,12
99849,99850,99851,99863,2020-12-12 16:45:00,2020-12-12 16:50:00,2020-12-12 16:55:00,2020-12-12 17:55:00,1,lvrt_r0,12
100032,100033,100034,100046,2020-12-13 08:00:00,2020-12-13 08:05:00,2020-12-13 08:10:00,2020-12-13 09:10:00,-1,lvrt_r0,12
100147,100148,100149,100161,2020-12-13 17:35:00,2020-12-13 17:40:00,2020-12-13 17:45:00,2020-12-13 18:45:00,1,lvrt_r0,12
100161,100162,100163,100175,2020-12-13 18:45:00,2020-12-13 18:50:00,2020-12-13 18:55:00,2020-12-13 19:55:00,-1,lvrt_r0,12
100364,100365,100366,100378,2020-12-14 11:40:00,2020-12-14 11:45:00,2020-12-14 11:50:00,2020-12-14 12:50:00,1,lvrt_r0,12
100523,100524,100525,100537,2020-12-15 00:55:00,2020-12-15 01:00:00,2020-12-15 01:05:00,2020-12-15 02:05:00,-1,lvrt_r0,12
100634,100635,100636,100648,2020-12-15 10:10:00,2020-12-15 10:15:00,2020-12-15 10:20:00,2020-12-15 11:20:00,1,lvrt_r0,12
101933,101934,101935,101947,2020-12-19 22:25:00,2020-12-19 22:30:00,2020-12-19 22:35:00,2020-12-19 23:35:00,1,lvrt_r0,12
101945,101946,101947,101959,2020-12-19 23:25:00,2020-12-19 23:30:00,2020-12-19 23:35:00,2020-12-20 00:35:00,1,lvrt_r0,12
102268,102269,102270,102282,2020-12-21 02:20:00,2020-12-21 02:25:00,2020-12-21 02:30:00,2020-12-21 03:30:00,1,lvrt_r0,12
102334,102335,102336,102348,2020-12-21 07:50:00,2020-12-21 07:55:00,2020-12-21 08:00:00,2020-12-21 09:00:00,1,lvrt_r0,12
102512,102513,102514,102526,2020-12-21 22:40:00,2020-12-21 22:45:00,2020-12-21 22:50:00,2020-12-21 23:50:00,-1,lvrt_r0,12
102575,102576,102577,102589,2020-12-22 03:55:00,2020-12-22 04:00:00,2020-12-22 04:05:00,2020-12-22 05:05:00,1,lvrt_r0,12
102587,102588,102589,102601,2020-12-22 04:55:00,2020-12-22 05:00:00,2020-12-22 05:05:00,2020-12-22 06:05:00,-1,lvrt_r0,12
102610,102611,102612,102624,2020-12-22 06:50:00,2020-12-22 06:55:00,2020-12-22 07:00:00,2020-12-22 08:00:00,-1,lvrt_r0,12
102680,102681,102682,102694,2020-12-22 12:40:00,2020-12-22 12:45:00,2020-12-22 12:50:00,2020-12-22 13:50:00,1,lvrt_r0,12
102742,102743,102744,102756,2020-12-22 17:50:00,2020-12-22 17:55:00,2020-12-22 18:00:00,2020-12-22 19:00:00,1,lvrt_r0,12
103423,103424,103425,103437,2020-12-25 02:35:00,2020-12-25 02:40:00,2020-12-25 02:45:00,2020-12-25 03:45:00,1,lvrt_r0,12
103699,103700,103701,103713,2020-12-26 01:35:00,2020-12-26 01:40:00,2020-12-26 01:45:00,2020-12-26 02:45:00,-1,lvrt_r0,12
103744,103745,103746,103758,2020-12-26 05:20:00,2020-12-26 05:25:00,2020-12-26 05:30:00,2020-12-26 06:30:00,-1,lvrt_r0,12
103838,103839,103840,103852,2020-12-26 13:10:00,2020-12-26 13:15:00,2020-12-26 13:20:00,2020-12-26 14:20:00,1,lvrt_r0,12
104538,104539,104540,104552,2020-12-28 23:30:00,2020-12-28 23:35:00,2020-12-28 23:40:00,2020-12-29 00:40:00,-1,lvrt_r0,12
105404,105405,105406,105418,2020-12-31 23:40:00,2020-12-31 23:45:00,2020-12-31 23:50:00,2021-01-01 00:50:00,1,lvrt_r0,12
105729,105730,105731,105743,2021-01-02 02:45:00,2021-01-02 02:50:00,2021-01-02 02:55:00,2021-01-02 03:55:00,-1,lvrt_r0,12
106005,106006,106007,106019,2021-01-03 01:45:00,2021-01-03 01:50:00,2021-01-03 01:55:00,2021-01-03 02:55:00,-1,lvrt_r0,12
109558,109559,109560,109572,2021-01-15 09:50:00,2021-01-15 09:55:00,2021-01-15 10:00:00,2021-01-15 11:00:00,1,lvrt_r0,12
109743,109744,109745,109757,2021-01-16 01:15:00,2021-01-16 01:20:00,2021-01-16 01:25:00,2021-01-16 02:25:00,-1,lvrt_r0,12
110760,110761,110762,110774,2021-01-19 14:00:00,2021-01-19 14:05:00,2021-01-19 14:10:00,2021-01-19 15:10:00,-1,lvrt_r0,12
111222,111223,111224,111236,2021-01-21 04:30:00,2021-01-21 04:35:00,2021-01-21 04:40:00,2021-01-21 05:40:00,-1,lvrt_r0,12
111237,111238,111239,111251,2021-01-21 05:45:00,2021-01-21 05:50:00,2021-01-21 05:55:00,2021-01-21 06:55:00,-1,lvrt_r0,12
111583,111584,111585,111597,2021-01-22 10:35:00,2021-01-22 10:40:00,2021-01-22 10:45:00,2021-01-22 11:45:00,-1,lvrt_r0,12
111990,111991,111992,112004,2021-01-23 20:30:00,2021-01-23 20:35:00,2021-01-23 20:40:00,2021-01-23 21:40:00,1,lvrt_r0,12
112018,112019,112020,112032,2021-01-23 22:50:00,2021-01-23 22:55:00,2021-01-23 23:00:00,2021-01-24 00:00:00,1,lvrt_r0,12
112426,112427,112428,112440,2021-01-25 08:50:00,2021-01-25 08:55:00,2021-01-25 09:00:00,2021-01-25 10:00:00,-1,lvrt_r0,12
112636,112637,112638,112650,2021-01-26 02:20:00,2021-01-26 02:25:00,2021-01-26 02:30:00,2021-01-26 03:30:00,1,lvrt_r0,12
112683,112684,112685,112697,2021-01-26 06:15:00,2021-01-26 06:20:00,2021-01-26 06:25:00,2021-01-26 07:25:00,-1,lvrt_r0,12
113463,113464,113465,113477,2021-01-28 23:15:00,2021-01-28 23:20:00,2021-01-28 23:25:00,2021-01-29 00:25:00,-1,lvrt_r0,12
113550,113551,113552,113564,2021-01-29 06:30:00,2021-01-29 06:35:00,2021-01-29 06:40:00,2021-01-29 07:40:00,1,lvrt_r0,12
113728,113729,113730,113742,2021-01-29 21:20:00,2021-01-29 21:25:00,2021-01-29 21:30:00,2021-01-29 22:30:00,-1,lvrt_r0,12
113856,113857,113858,113870,2021-01-30 08:00:00,2021-01-30 08:05:00,2021-01-30 08:10:00,2021-01-30 09:10:00,-1,lvrt_r0,12
114047,114048,114049,114061,2021-01-30 23:55:00,2021-01-31 00:00:00,2021-01-31 00:05:00,2021-01-31 01:05:00,1,lvrt_r0,12
114078,114079,114080,114092,2021-01-31 02:30:00,2021-01-31 02:35:00,2021-01-31 02:40:00,2021-01-31 03:40:00,1,lvrt_r0,12
114258,114259,114260,114272,2021-01-31 17:30:00,2021-01-31 17:35:00,2021-01-31 17:40:00,2021-01-31 18:40:00,-1,lvrt_r0,12
114388,114389,114390,114402,2021-02-01 04:20:00,2021-02-01 04:25:00,2021-02-01 04:30:00,2021-02-01 05:30:00,-1,lvrt_r0,12
114409,114410,114411,114423,2021-02-01 06:05:00,2021-02-01 06:10:00,2021-02-01 06:15:00,2021-02-01 07:15:00,-1,lvrt_r0,12
114672,114673,114674,114686,2021-02-02 04:00:00,2021-02-02 04:05:00,2021-02-02 04:10:00,2021-02-02 05:10:00,1,lvrt_r0,12
114715,114716,114717,114729,2021-02-02 07:35:00,2021-02-02 07:40:00,2021-02-02 07:45:00,2021-02-02 08:45:00,-1,lvrt_r0,12
114854,114855,114856,114868,2021-02-02 19:10:00,2021-02-02 19:15:00,2021-02-02 19:20:00,2021-02-02 20:20:00,1,lvrt_r0,12
115147,115148,115149,115161,2021-02-03 19:35:00,2021-02-03 19:40:00,2021-02-03 19:45:00,2021-02-03 20:45:00,-1,lvrt_r0,12
116113,116114,116115,116127,2021-02-07 04:05:00,2021-02-07 04:10:00,2021-02-07 04:15:00,2021-02-07 05:15:00,-1,lvrt_r0,12
116317,116318,116319,116331,2021-02-07 21:05:00,2021-02-07 21:10:00,2021-02-07 21:15:00,2021-02-07 22:15:00,-1,lvrt_r0,12
117007,117008,117009,117021,2021-02-10 06:35:00,2021-02-10 06:40:00,2021-02-10 06:45:00,2021-02-10 07:45:00,-1,lvrt_r0,12
117472,117473,117474,117486,2021-02-11 21:20:00,2021-02-11 21:25:00,2021-02-11 21:30:00,2021-02-11 22:30:00,1,lvrt_r0,12
117964,117965,117966,117978,2021-02-13 14:20:00,2021-02-13 14:25:00,2021-02-13 14:30:00,2021-02-13 15:30:00,1,lvrt_r0,12
118362,118363,118364,118376,2021-02-14 23:30:00,2021-02-14 23:35:00,2021-02-14 23:40:00,2021-02-15 00:40:00,1,lvrt_r0,12
118853,118854,118855,118867,2021-02-16 16:25:00,2021-02-16 16:30:00,2021-02-16 16:35:00,2021-02-16 17:35:00,1,lvrt_r0,12
118987,118988,118989,119001,2021-02-17 03:35:00,2021-02-17 03:40:00,2021-02-17 03:45:00,2021-02-17 04:45:00,1,lvrt_r0,12
119321,119322,119323,119335,2021-02-18 07:25:00,2021-02-18 07:30:00,2021-02-18 07:35:00,2021-02-18 08:35:00,1,lvrt_r0,12
121462,121463,121464,121476,2021-02-25 17:50:00,2021-02-25 17:55:00,2021-02-25 18:00:00,2021-02-25 19:00:00,1,lvrt_r0,12
122676,122677,122678,122690,2021-03-01 23:00:00,2021-03-01 23:05:00,2021-03-01 23:10:00,2021-03-02 00:10:00,-1,lvrt_r0,12
124175,124176,124177,124189,2021-03-07 03:55:00,2021-03-07 04:00:00,2021-03-07 04:05:00,2021-03-07 05:05:00,1,lvrt_r0,12
124577,124578,124579,124591,2021-03-08 13:25:00,2021-03-08 13:30:00,2021-03-08 13:35:00,2021-03-08 14:35:00,1,lvrt_r0,12
124597,124598,124599,124611,2021-03-08 15:05:00,2021-03-08 15:10:00,2021-03-08 15:15:00,2021-03-08 16:15:00,-1,lvrt_r0,12
124616,124617,124618,124630,2021-03-08 16:40:00,2021-03-08 16:45:00,2021-03-08 16:50:00,2021-03-08 17:50:00,1,lvrt_r0,12
124763,124764,124765,124777,2021-03-09 04:55:00,2021-03-09 05:00:00,2021-03-09 05:05:00,2021-03-09 06:05:00,1,lvrt_r0,12
124776,124777,124778,124790,2021-03-09 06:00:00,2021-03-09 06:05:00,2021-03-09 06:10:00,2021-03-09 07:10:00,-1,lvrt_r0,12
124805,124806,124807,124819,2021-03-09 08:25:00,2021-03-09 08:30:00,2021-03-09 08:35:00,2021-03-09 09:35:00,1,lvrt_r0,12
124936,124937,124938,124950,2021-03-09 19:20:00,2021-03-09 19:25:00,2021-03-09 19:30:00,2021-03-09 20:30:00,-1,lvrt_r0,12
124999,125000,125001,125013,2021-03-10 00:35:00,2021-03-10 00:40:00,2021-03-10 00:45:00,2021-03-10 01:45:00,-1,lvrt_r0,12
125360,125361,125362,125374,2021-03-11 06:40:00,2021-03-11 06:45:00,2021-03-11 06:50:00,2021-03-11 07:50:00,-1,lvrt_r0,12
125548,125549,125550,125562,2021-03-11 22:20:00,2021-03-11 22:25:00,2021-03-11 22:30:00,2021-03-11 23:30:00,-1,lvrt_r0,12
125781,125782,125783,125795,2021-03-12 17:45:00,2021-03-12 17:50:00,2021-03-12 17:55:00,2021-03-12 18:55:00,1,lvrt_r0,12
125998,125999,126000,126012,2021-03-13 11:50:00,2021-03-13 11:55:00,2021-03-13 12:00:00,2021-03-13 13:00:00,1,lvrt_r0,12
126318,126319,126320,126332,2021-03-14 14:30:00,2021-03-14 14:35:00,2021-03-14 14:40:00,2021-03-14 15:40:00,-1,lvrt_r0,12
126396,126397,126398,126410,2021-03-14 21:00:00,2021-03-14 21:05:00,2021-03-14 21:10:00,2021-03-14 22:10:00,-1,lvrt_r0,12
126512,126513,126514,126526,2021-03-15 06:40:00,2021-03-15 06:45:00,2021-03-15 06:50:00,2021-03-15 07:50:00,1,lvrt_r0,12
127055,127056,127057,127069,2021-03-17 03:55:00,2021-03-17 04:00:00,2021-03-17 04:05:00,2021-03-17 05:05:00,1,lvrt_r0,12
127068,127069,127070,127082,2021-03-17 05:00:00,2021-03-17 05:05:00,2021-03-17 05:10:00,2021-03-17 06:10:00,1,lvrt_r0,12
127098,127099,127100,127112,2021-03-17 07:30:00,2021-03-17 07:35:00,2021-03-17 07:40:00,2021-03-17 08:40:00,1,lvrt_r0,12
127195,127196,127197,127209,2021-03-17 15:35:00,2021-03-17 15:40:00,2021-03-17 15:45:00,2021-03-17 16:45:00,1,lvrt_r0,12
127438,127439,127440,127452,2021-03-18 11:50:00,2021-03-18 11:55:00,2021-03-18 12:00:00,2021-03-18 13:00:00,1,lvrt_r0,12
127614,127615,127616,127628,2021-03-19 02:30:00,2021-03-19 02:35:00,2021-03-19 02:40:00,2021-03-19 03:40:00,-1,lvrt_r0,12
127629,127630,127631,127643,2021-03-19 03:45:00,2021-03-19 03:50:00,2021-03-19 03:55:00,2021-03-19 04:55:00,-1,lvrt_r0,12
127719,127720,127721,127733,2021-03-19 11:15:00,2021-03-19 11:20:00,2021-03-19 11:25:00,2021-03-19 12:25:00,-1,lvrt_r0,12
127944,127945,127946,127958,2021-03-20 06:00:00,2021-03-20 06:05:00,2021-03-20 06:10:00,2021-03-20 07:10:00,-1,lvrt_r0,12
129390,129391,129392,129404,2021-03-25 06:30:00,2021-03-25 06:35:00,2021-03-25 06:40:00,2021-03-25 07:40:00,1,lvrt_r0,12
129424,129425,129426,129438,2021-03-25 09:20:00,2021-03-25 09:25:00,2021-03-25 09:30:00,2021-03-25 10:30:00,1,lvrt_r0,12
130221,130222,130223,130235,2021-03-28 03:45:00,2021-03-28 03:50:00,2021-03-28 03:55:00,2021-03-28 04:55:00,-1,lvrt_r0,12
130421,130422,130423,130435,2021-03-28 20:25:00,2021-03-28 20:30:00,2021-03-28 20:35:00,2021-03-28 21:35:00,-1,lvrt_r0,12
130519,130520,130521,130533,2021-03-29 04:35:00,2021-03-29 04:40:00,2021-03-29 04:45:00,2021-03-29 05:45:00,-1,lvrt_r0,12
130531,130532,130533,130545,2021-03-29 05:35:00,2021-03-29 05:40:00,2021-03-29 05:45:00,2021-03-29 06:45:00,1,lvrt_r0,12
130749,130750,130751,130763,2021-03-29 23:45:00,2021-03-29 23:50:00,2021-03-29 23:55:00,2021-03-30 00:55:00,-1,lvrt_r0,12
130800,130801,130802,130814,2021-03-30 04:00:00,2021-03-30 04:05:00,2021-03-30 04:10:00,2021-03-30 05:10:00,1,lvrt_r0,12
130829,130830,130831,130843,2021-03-30 06:25:00,2021-03-30 06:30:00,2021-03-30 06:35:00,2021-03-30 07:35:00,-1,lvrt_r0,12
130986,130987,130988,131000,2021-03-30 19:30:00,2021-03-30 19:35:00,2021-03-30 19:40:00,2021-03-30 20:40:00,-1,lvrt_r0,12
131014,131015,131016,131028,2021-03-30 21:50:00,2021-03-30 21:55:00,2021-03-30 22:00:00,2021-03-30 23:00:00,-1,lvrt_r0,12
131455,131456,131457,131469,2021-04-01 10:35:00,2021-04-01 10:40:00,2021-04-01 10:45:00,2021-04-01 11:45:00,1,lvrt_r0,12
132171,132172,132173,132185,2021-04-03 22:15:00,2021-04-03 22:20:00,2021-04-03 22:25:00,2021-04-03 23:25:00,-1,lvrt_r0,12
132480,132481,132482,132494,2021-04-05 00:00:00,2021-04-05 00:05:00,2021-04-05 00:10:00,2021-04-05 01:10:00,-1,lvrt_r0,12
133089,133090,133091,133103,2021-04-07 02:45:00,2021-04-07 02:50:00,2021-04-07 02:55:00,2021-04-07 03:55:00,-1,lvrt_r0,12
134270,134271,134272,134284,2021-04-11 05:10:00,2021-04-11 05:15:00,2021-04-11 05:20:00,2021-04-11 06:20:00,1,lvrt_r0,12
134542,134543,134544,134556,2021-04-12 03:50:00,2021-04-12 03:55:00,2021-04-12 04:00:00,2021-04-12 05:00:00,-1,lvrt_r0,12
134606,134607,134608,134620,2021-04-12 09:10:00,2021-04-12 09:15:00,2021-04-12 09:20:00,2021-04-12 10:20:00,1,lvrt_r0,12
134693,134694,134695,134707,2021-04-12 16:25:00,2021-04-12 16:30:00,2021-04-12 16:35:00,2021-04-12 17:35:00,1,lvrt_r0,12
135383,135384,135385,135397,2021-04-15 01:55:00,2021-04-15 02:00:00,2021-04-15 02:05:00,2021-04-15 03:05:00,1,lvrt_r0,12
135460,135461,135462,135474,2021-04-15 08:20:00,2021-04-15 08:25:00,2021-04-15 08:30:00,2021-04-15 09:30:00,1,lvrt_r0,12
135640,135641,135642,135654,2021-04-15 23:20:00,2021-04-15 23:25:00,2021-04-15 23:30:00,2021-04-16 00:30:00,1,lvrt_r0,12
135897,135898,135899,135911,2021-04-16 20:45:00,2021-04-16 20:50:00,2021-04-16 20:55:00,2021-04-16 21:55:00,-1,lvrt_r0,12
136323,136324,136325,136337,2021-04-18 08:15:00,2021-04-18 08:20:00,2021-04-18 08:25:00,2021-04-18 09:25:00,1,lvrt_r0,12
136456,136457,136458,136470,2021-04-18 19:20:00,2021-04-18 19:25:00,2021-04-18 19:30:00,2021-04-18 20:30:00,-1,lvrt_r0,12
136785,136786,136787,136799,2021-04-19 22:45:00,2021-04-19 22:50:00,2021-04-19 22:55:00,2021-04-19 23:55:00,1,lvrt_r0,12
136853,136854,136855,136867,2021-04-20 04:25:00,2021-04-20 04:30:00,2021-04-20 04:35:00,2021-04-20 05:35:00,1,lvrt_r0,12
137021,137022,137023,137035,2021-04-20 18:25:00,2021-04-20 18:30:00,2021-04-20 18:35:00,2021-04-20 19:35:00,-1,lvrt_r0,12
137313,137314,137315,137327,2021-04-21 18:45:00,2021-04-21 18:50:00,2021-04-21 18:55:00,2021-04-21 19:55:00,1,lvrt_r0,12
137473,137474,137475,137487,2021-04-22 08:05:00,2021-04-22 08:10:00,2021-04-22 08:15:00,2021-04-22 09:15:00,1,lvrt_r0,12
137507,137508,137509,137521,2021-04-22 10:55:00,2021-04-22 11:00:00,2021-04-22 11:05:00,2021-04-22 12:05:00,1,lvrt_r0,12
137761,137762,137763,137775,2021-04-23 08:05:00,2021-04-23 08:10:00,2021-04-23 08:15:00,2021-04-23 09:15:00,1,lvrt_r0,12
138198,138199,138200,138212,2021-04-24 20:30:00,2021-04-24 20:35:00,2021-04-24 20:40:00,2021-04-24 21:40:00,-1,lvrt_r0,12
138291,138292,138293,138305,2021-04-25 04:15:00,2021-04-25 04:20:00,2021-04-25 04:25:00,2021-04-25 05:25:00,1,lvrt_r0,12
139389,139390,139391,139403,2021-04-28 23:45:00,2021-04-28 23:50:00,2021-04-28 23:55:00,2021-04-29 00:55:00,-1,lvrt_r0,12
139416,139417,139418,139430,2021-04-29 02:00:00,2021-04-29 02:05:00,2021-04-29 02:10:00,2021-04-29 03:10:00,-1,lvrt_r0,12
139436,139437,139438,139450,2021-04-29 03:40:00,2021-04-29 03:45:00,2021-04-29 03:50:00,2021-04-29 04:50:00,-1,lvrt_r0,12
139459,139460,139461,139473,2021-04-29 05:35:00,2021-04-29 05:40:00,2021-04-29 05:45:00,2021-04-29 06:45:00,1,lvrt_r0,12
140838,140839,140840,140852,2021-05-04 00:30:00,2021-05-04 00:35:00,2021-05-04 00:40:00,2021-05-04 01:40:00,1,lvrt_r0,12
141176,141177,141178,141190,2021-05-05 04:40:00,2021-05-05 04:45:00,2021-05-05 04:50:00,2021-05-05 05:50:00,1,lvrt_r0,12
141233,141234,141235,141247,2021-05-05 09:25:00,2021-05-05 09:30:00,2021-05-05 09:35:00,2021-05-05 10:35:00,1,lvrt_r0,12
141524,141525,141526,141538,2021-05-06 09:40:00,2021-05-06 09:45:00,2021-05-06 09:50:00,2021-05-06 10:50:00,-1,lvrt_r0,12
142097,142098,142099,142111,2021-05-08 09:25:00,2021-05-08 09:30:00,2021-05-08 09:35:00,2021-05-08 10:35:00,-1,lvrt_r0,12
142714,142715,142716,142728,2021-05-10 12:50:00,2021-05-10 12:55:00,2021-05-10 13:00:00,2021-05-10 14:00:00,1,lvrt_r0,12
142729,142730,142731,142743,2021-05-10 14:05:00,2021-05-10 14:10:00,2021-05-10 14:15:00,2021-05-10 15:15:00,1,lvrt_r0,12
142809,142810,142811,142823,2021-05-10 20:45:00,2021-05-10 20:50:00,2021-05-10 20:55:00,2021-05-10 21:55:00,1,lvrt_r0,12
143296,143297,143298,143310,2021-05-12 13:20:00,2021-05-12 13:25:00,2021-05-12 13:30:00,2021-05-12 14:30:00,1,lvrt_r0,12
143317,143318,143319,143331,2021-05-12 15:05:00,2021-05-12 15:10:00,2021-05-12 15:15:00,2021-05-12 16:15:00,1,lvrt_r0,12
144362,144363,144364,144376,2021-05-16 06:10:00,2021-05-16 06:15:00,2021-05-16 06:20:00,2021-05-16 07:20:00,-1,lvrt_r0,12
144853,144854,144855,144867,2021-05-17 23:05:00,2021-05-17 23:10:00,2021-05-17 23:15:00,2021-05-18 00:15:00,1,lvrt_r0,12
145940,145941,145942,145954,2021-05-21 17:40:00,2021-05-21 17:45:00,2021-05-21 17:50:00,2021-05-21 18:50:00,-1,lvrt_r0,12
146093,146094,146095,146107,2021-05-22 06:25:00,2021-05-22 06:30:00,2021-05-22 06:35:00,2021-05-22 07:35:00,1,lvrt_r0,12
146368,146369,146370,146382,2021-05-23 05:20:00,2021-05-23 05:25:00,2021-05-23 05:30:00,2021-05-23 06:30:00,-1,lvrt_r0,12
146529,146530,146531,146543,2021-05-23 18:45:00,2021-05-23 18:50:00,2021-05-23 18:55:00,2021-05-23 19:55:00,-1,lvrt_r0,12
147043,147044,147045,147057,2021-05-25 13:35:00,2021-05-25 13:40:00,2021-05-25 13:45:00,2021-05-25 14:45:00,-1,lvrt_r0,12
147200,147201,147202,147214,2021-05-26 02:40:00,2021-05-26 02:45:00,2021-05-26 02:50:00,2021-05-26 03:50:00,-1,lvrt_r0,12
148891,148892,148893,148905,2021-05-31 23:35:00,2021-05-31 23:40:00,2021-05-31 23:45:00,2021-06-01 00:45:00,-1,lvrt_r0,12
