clock_name,candidate_id,source_day,decision_time,entry_time,exit_time,state,side,common_z,z_eur,z_try,z_brl,contributors,reserved,suppressed_by_overlap,accepted_split
eur_only,eur_only|2022-03-01T00:00:00+00:00,2022-03-01T00:00:00+0000,2022-03-02T00:00:00+0000,2022-03-02T00:05:00+0000,2022-03-04T00:05:00+0000,1,-1,0.969944425767,2.80978682485,0.969944425767,-0.450938087886,EUR,True,False,train
eur_only,eur_only|2022-03-03T00:00:00+00:00,2022-03-03T00:00:00+0000,2022-03-04T00:00:00+0000,2022-03-04T00:05:00+0000,2022-03-06T00:05:00+0000,1,-1,0.800129915627,1.47776034258,0.800129915627,-2.24327795544,EUR,True,False,train
eur_only,eur_only|2022-03-06T00:00:00+00:00,2022-03-06T00:00:00+0000,2022-03-07T00:00:00+0000,2022-03-07T00:05:00+0000,2022-03-09T00:05:00+0000,1,-1,0.533635003814,1.24819492557,0.533635003814,0.00427003223819,EUR,True,False,train
eur_only,eur_only|2022-03-08T00:00:00+00:00,2022-03-08T00:00:00+0000,2022-03-09T00:00:00+0000,2022-03-09T00:05:00+0000,2022-03-11T00:05:00+0000,-1,1,-1.34593349046,-1.55303845854,0.118127266323,-1.34593349046,EUR+BRL,True,False,train
eur_only,eur_only|2022-03-10T00:00:00+00:00,2022-03-10T00:00:00+0000,2022-03-11T00:00:00+0000,2022-03-11T00:05:00+0000,2022-03-13T00:05:00+0000,1,-1,1.6786603075,2.11156052045,1.6786603075,0.190224701612,EUR+TRY,True,False,train
eur_only,eur_only|2022-03-14T00:00:00+00:00,2022-03-14T00:00:00+0000,2022-03-15T00:00:00+0000,2022-03-15T00:05:00+0000,2022-03-17T00:05:00+0000,-1,1,-0.794752555968,-1.52056294278,-0.794752555968,0.196889897832,EUR,True,False,train
eur_only,eur_only|2022-03-16T00:00:00+00:00,2022-03-16T00:00:00+0000,2022-03-17T00:00:00+0000,2022-03-17T00:05:00+0000,2022-03-19T00:05:00+0000,-1,1,-2.16560885507,-2.184791044,-1.24680253327,-2.16560885507,EUR+TRY+BRL,True,False,train
eur_only,eur_only|2022-03-18T00:00:00+00:00,2022-03-18T00:00:00+0000,2022-03-19T00:00:00+0000,2022-03-19T00:05:00+0000,2022-03-21T00:05:00+0000,1,-1,-0.0432752043355,1.52661891588,-0.0432752043355,-0.524341882489,EUR,True,False,train
eur_only,eur_only|2022-03-29T00:00:00+00:00,2022-03-29T00:00:00+0000,2022-03-30T00:00:00+0000,2022-03-30T00:05:00+0000,2022-04-01T00:05:00+0000,-1,1,-1.13591537575,-3.12381705916,-1.13591537575,0.272083348969,EUR+TRY,True,False,train
eur_only,eur_only|2022-03-31T00:00:00+00:00,2022-03-31T00:00:00+0000,2022-04-01T00:00:00+0000,2022-04-01T00:05:00+0000,2022-04-03T00:05:00+0000,1,-1,0.421965431416,2.98745824846,0.421965431416,-1.05246600378,EUR,True,False,train
